text,sentiment
El Consejo de Bruselas tratará nuevas sanciones a Irán por su política nuclear. Japón ya las ha hecho efectivas,1
"Esta noche, a las 21:30, en el @telediario_tve , entrevista electoral a @conRubalcaba Síguela en http://t.co/NbhynxWI #rubalcabatve",1
Cascos pierde definitivamente su órdago. Quería urnas y ahí las tiene: a UPyD le ha bastado un escaño para tener la llave,1
Duran: 'xq hay un ministerio de sanidad?' es un neocon como el Cjero de Sanidad de CAT k dice que la sanidad es un bien privado y no publico,1
"En público dicen que será una reforma ""útil"" y ""equilibrada"". En privado, ""extremadamente agresiva"" y que traerá huelga. ¿En qué quedamos?",1
"@DeivMans @UPyD Ha venido ella personalmente en precampaña y el nº 2 en campaña, y tiene un equipo más reducido, sin aviones ni facilidades",1
"Como cada día, pero hoy especialmente, nuestro recuerdo y solidaridad con las víctimas.",1
"Con una mayoría absoluta y el PSOE tan mermado en escaños, a rubalcaba no le queda mucho más q tender la mano a Rajoy, como ha hecho",1
@ppopular ya han cambiado de discurso antes no se podía tocar la sanidad la educación y las pensiones ahora solo las pensiones #nolesvotes,1
"Despegamos para Moscú. A pesar de que algunos no querían viajar por el frio, nos lo llevamos por las malas...jejejeje. http://t.co/ydqt4zZR",1
"""En los momentos de crisis, solo la imaginación es más importante que el conocimiento"" Albert Einstein",1
La Ministra de más paro empieza la defensa del real decreto de reforma laboral felicitando a la mujer trabajadora. Sin comentarios.,1
"Me hubiera gustado poder contestar personalmente a cada uno de vosotros, pero ha sido materialmente imposible; llevo todo el día en modo 1.0",1
Que en un pais tan preocupado por la moralidad no parece raro q el favorito sea un Santo...rum ;-) http://t.co/mwGl0JDT,1
Jejeje esto que es?... No entiendo mucho pero os mando abrazos. RT @LasPrimasDSanz: @AlejandroSanz @AlejandroSanz 31 Days #without nif,1
@plcido_vzquez @cultrun creo que duran más que tantos amores eternos ,1
Bdías. Si formarais parte de la Ejecutiva del PP qué le diríais hoy a Rajoy como balance de sus 100 días?,1
"El autobus que salía mañana destino Luarca queda suspendido,pero el acto sigue en pie. #20N #sumatealcambio #votaPP",1
"Mi tía dice que en España siempre ha habido más socialismo que comunismo, pero no me convence, para mí voto útil sigue siendo @iunida",1
"El hombre es contradiccion: decir lo que piensa y hacer lo que odia, discutir con el que ama, amar al que odia. #navidad",1
Repito: Diga lo que diga el Tribunal Supremo Garzón es inocente. Ni respeto ni acato la sentencia.,1
"Andalucía tiene históricamente una de las tasas de participación más altas y Asturias, de las más bajas del país. Hoy se desploma en las 2",1
"""PSOE y PP basan su campaña en el miedo, los votos de IU se basan en la esperanza"": http://t.co/nSq8JVA2 #túeliges #rebélate” @iunida",1
hahahahahahahahahaha “@JaimeRubio: Todos los nominados al mejor actor SON HOMBRES. #machismoenlosGoya #goyas2012”,1
"la, son ti o #21N e estás arrepentido de votar @psoe , o #20N vota a @obloque #euBNG #aritmetica20N http://t.co/GMOJmmc2 via @unchiopolobng",1
"(1)El gobieno no pomoverá indultos generalizados a etarras.Gallardón,Mº de Justicia asegura q la política penitenciaria se ajustará a la ley",1
Estoy tan segura de que el exámen de mates va a ser el que hicimos de recuperación en el último trimestre al cual NADIE le sacó foto ,1
Muy bueno! RT @LuzSanchis: @javiercasqueiro cuenta las suspicacias y cómo funciona el aparato en el #38congresopsoe http://t.co/uQFunUND,1
"#ZP: ""me he solidarizado con Rajoy por lo que le ha pasado estos días con las cámaras. El Consejo UE es de alto riesgo"". # euco",1
El Besòs supera la prueba de los conflictos registrados tras la muerte de un senegalés. http://t.co/VnWURvom#portadaEPC #ePeriódico,1
"#rebélate @iunida @cayo_lara:""La democracia es un bien demasiado precioso no podemos dejarla en manos del bipartidismo"" http://t.co/GmlC3TRN",1
Arruinados sí!! Mejor calladito... “@LosadaPescador: Dice ZP que su objetivo fue que no fueran intervenidos. @TelediarioInter 20:30”,1
"Rubalcaba tras reunión con Rajoy: ""Hemos acordado acordar"" cambios en TC,T. Ctas, RTVE y Def. Pueblo antes del verano. Sin novedad",1
"El Gobierno se carga la partida de ayuda a la Dependencia. Pasa de 283 millones a 0 millones, según un cuadro que enseña Montoro #PGE",1
Hoy pleno a las 09.00 y por la tarde intervención en la comisión de igualdad como portavoz de  @UPyD,1
"Después de cinco días en Andalucía, percibo que la gente quiere cambio político, solo te hablan de la corrupción",1
Así es RT @GerardCD: La ignorancia es lo contrario a la libertad.,1
DRY impulsa una reclamación masiva contra el sistema electoral el #20N http://t.co/YK4qpio8 #TerceraInfo3i,1
@marianorajoy gracias por tener valor de presentarte para presidente de todos los españoles y ser nuestro Salvador,1
"@fuenkarral @UPyD Pues xq se le pira la pinza,pero. tu has visto que a alguien le haya dado importancia a eso que no sea de otro partido??",1
Ya sabemos algo de lo que le está explicando Urdangarín al juez. Os lo contaremos a las 15h en @informativost5,1
Sólo xq @pedroj_ramirez dice q votar a @IUnida es tirar el voto merece la pena votar a @cayo_lara,1
El nivel del PSOE en Asamblea es cada vez más bajo. Lástima de oposición. Me alegra victoria Tomás Gómez.,1
+deloMismo:1997 el @PSOE metía miedo con las reformas del PP y  se encontró 2004 un país solvente ycon bienestar social http://t.co/O3vGskV8,1
"Gracias a tod@s! Por vuestros mensajes de apoyo, yo cometí un error, pero otros se enriquecen con esto, con la persecución, con el acoso...",1
Nada le gustaría tanto al PP como tener a Rubal enfrente 4 años siendo rehén de su pasado. El PSOE estará loco si no se renueva.,1
"Qué pena que deje la tele Beatriz Montañez, con lo simpática que parece.",1
El apoyo de una mayoría de jóvenes a los minijobs que rechaza el resto de segmentos prueba la insolidaria dualidad del mercado laboral.,1
El Gobierno informará sobre el desarrollo de la huelga general en una primera comparecencia a las 6h http://t.co/GOAsCXCC vía Interior,1
¿Nuestra C.E. dice que tenemos derecho a una vivienda digna o a que lo tengan los bancos? @jsmcoy @eligeiuverdes @iunida @Asamblea_Senado,1
Me parece lógico que cierren Megaupload. De tanto en tanto Estados Unidos necesita perder una guerra.,1
"El aparato se impone en el PSOE. Ahora, otra vuelta al pasado. Prisa (El País) gana. Pero por los pelos. El PSOE ya no va tan de Prisa.",1
.@UPyD subraya la «urgencia» de luchar contra la corrupción política. SUR.es http://t.co/AXXAfxBG #cadavotovale,1
Con lo tranquila que yo estaba... ,1
... pues no tengo exámenes en esas 2 semanas de margen. Ahora se viene la gran pregunta ¿iréis todos los que fuisteis a la MGW? ,1
#20N Vaya si es que hasta los mítines del PP tienen mejor color en Andalucía. Vaya fiesta!!,1
Algunos están Sad 24/7 Otros están Indignados 24/7  Yo estoy Cachondo 24/7 ,1
"la federación se 'rinde' al barca que, sin estar, logra que la final se juegue donde ´él quería, en el calderón. Impresentable",1
"No quiero volver a ver una encuesta en España mas. De verdad, los encuestadores están para hacérselo mirar.",1
Mas impulsa 1 impuesto d 1€ x receta para “evitar abusos”.Quien emite ls recetas?Ls propios pacientes?O la Gene y el ICS? justos x pecadores,1
Miles de personas han hecho huelga y se van a manifestar. Muchos millones de españoles han trabajado y otros 5 millones quieren hacerlo.,1
Buenos días. O no. O todo lo contrario. O ya veremos. O depende. O según se vea. O eso espero. O ya me gustaría. O como siempre. O sin sorpr,1
Esta tarde no he podido pasarme mucho por el barrio tuitero. Pero sigo aquí. @joseribagorda y yo os esperamos a las 21h en @informativost5,1
#porlapublica votare a @iunida porque votar a la derecha = - derechos,1
"@CarmeChacon2011 @conrubalcaba Además está claro que Merkel y sus politicas están fracasando. Derecha negocio , la izquierda derechos .",1
"32 asambleas locales de IU en Andalucía se niegan a pactar con el PSOE, abriendo así el paso al PP para gobernar la Comunidad",1
"Me despido en la diputación  como portavoz discontinuo del grupo IU/ICV y ER, que ha sido un buen barco en mitad de la tormenta. Gracias",1
@conRubalcaba @carmechacon2011 @marianorajoy ¿Contra Cataluña o contra el Estatuto declarado inconstitucional por el TC? Pillines,1
Obama en entrevista TV dice q cree q Israel no ha decidido si atacará o no a Irán. Hace 4 días su secretario de defensa apoyaba lo contrario,1
@LorasTyrellSer Yo también te puse algo bonito. Cuanto desprecio ,1
EM la reproduce a 4 col con foto “@carcassonne3: da la sensación q exclusiva de @libertaddigital http://t.co/OnFPIgpi no interesa a @pedroj_,1
Rubalcaba termina su discurso pidiendo al Gobierno que no atribuya sus decisiones y recortes a la herencia. Debate tranquilo. #congreso,1
"Ayer colgué en blog tribunas dl fin d semana en El Economista sobre ""el pacto cojo fiscal"" y en ABC sobre ""macro dl PP"" http://t.co/zCbErSdn",1
". @eliasbendodo "" este es el código de barras del @psoeandalucia y @psoemalaga "" http://t.co/gyTG1gdp",1
"Yo creo q lo del Barsa es una pasada. He visto el vtr de @PuntoPelota y no me emociona, pero quitar acreditación x eso no es razonable.",1
"Ahí la tenéis, una de las mejores críticas que me han hecho jamás (en catalán, del @diariARA): http://t.co/vbvoWM3Q",1
Lo que os adelanté en exclusiva tuitera. Fernando Martín pierde la batalla legal con Jove por la compra de Fadesa http://t.co/y2jl9vFV,1
Opinión generalizada en la prensa: la huelga no fue un éxito. Pero el gobierno no puede cerrar los ojos a la indignación ciudadana.,1
"Esto va a gustar a @iunida, @upyd y @ProyectoEquo / En humor @la_informacion: El cartel electoral definitivo http://t.co/hTHNRLRj",1
@imanbl_ el unico libro con el que me he echado foto ha sido con el de Yo antes de ti  pero porque el libro es especial!! Jajajaja,1
Creo que he metido la pata con el RT de @vargasllosam. Parece un fake. Mis disculpas.,1
Hoy no nos vamos a quejar del árbitro... ;),1
El gobierno no teme a una intervención. Somos nosotros los que tememos que el gobierno esté intervenido y aún no lo sepa.,1
@conRubalcaba Esa situación es una verdadera tortura sobre todo para las mujeres que hemos sido Victimas de la violencia.,1
"Queremos un país en donde se tiren huevos a la gente, aunque estén imputados? Aunque sean culpables? Aunque no lo sean? Yo no.",1
"Creo que he resuelto los problemas causados en mi cuenta por un virus. Lo espero, al menos. Siento todas las molestias.",1
Prueba PP PSOE IU oponen a renunciar a sus privilegios como pedía @UPyD Asamblea de Madrid @marianorajoy comentarios? http://t.co/7nBkctyd,1
"La Policía Nacional detiene a un empresario acusado de detenciones ilegales, violación, robos y tenencia  ilícita de armas",1
"Tras el hachazo fiscal del 30d, el hachazo en el gasto del 30m. Era justo y necesario.",1
Continúa con la exigencia de reforma fiscal progresiva y la defensa del estado de bienestar. Se ofrece a la negociación del presupuesto.,1
Absuelto el abogado acusado de dirigir el aparato de huidos de ETA por lagunas de la instrucción de Marlaska. Lo firma Gómez Bermúdez,1
"#cartaalosreyesmagos Chacón quiere recuperar sus orígenes en el pueblo de su padre, Olula del Río. Y si se queda?",1
"El informe anual del Santander demuestra lo injustos q hemos sido con Botín. Él tb nota la crisis: en 2011 ganó un 9,5% menos, sólo 4,5m€",1
O sea que EM no inventó nada. Interior asegura que el anterior Gobierno investigó ilegalmente a Ignacio González http://t.co/8xIOZnDQ,1
"Para los q no entienden pq corro, este maravilloso video q me pasado @joseareina: ESOS LOCOS QUE CORREN: http://t.co/HDlX0FNK vía @youtube",1
"Que gracias , a mi si me ha pasado estos días!  La sequía nos carga de electricidad http://t.co/GWgAK1tu vía @antena3com",1
El #ejército niega problemas en el voto por correo http://t.co/C0cBvWVz #20N,1
"Para los q dicen q no protegemos a los trabajadores ,Montoro:  el plan de pago a proveedores protegerá 100.000 empleos  http://t.co/mm81dvI3",1
EM ha hecho un sondeo sólo entre parados. Dos de cada tres aceptarían un contrato con 20 días de despido. ¿Debería aprobarlo el Gobierno?,1
"Esperanza Aguirre pide disolución del parlamento que la eligió,  al tiempo que ayuda al paraíso fiscal de Eurovegas. Una demócrata.",1
"@conRubalcaba necesitamos soluciones, propuestas verdaderas y eficaces que nos ayuden a encontrar un empleo digno.",1
"Rajoy: ""No estoy en condiciones de dar buenas noticias a los españoles, pero estaré. La situación es muy difícil, pero sabemos lo q hacemos""",1
@GLlamazares En Extremadura sí lo es. Aquí llega muy tarde la intervención de @cayo_lara acompañado de feministas como Begoña Sanjosé,1
"En cuerpo, llegando a @ABCPuntoRadio para la tertulia de @elcontrapunto ... pero en alma, en el homenaje a Público #porquePublicohacefalta",1
Empieza a haber movimiento en los alrededores d la casa d Merah. Según Le Parisien los bomberos llegan a ayudar en una posible intervención,1
El Gobierno reacciona. Intervencion de Rajoy en abierto el miércoles xra explicar los recortes a los diputados del PP,1
@conRubalcaba He visto una valla publicitaria vuestra y los de EQUO habian pegado un cartel encima tapandola parcialmente pidiendo el voto,1
Qué bueno (otra vez) David Jiménez. El suicidio del periódico http://t.co/lfMvD9j2,1
"@UPyD Ohhh, el candidato por Sevilla de UpyD afirma que la Torre Pelli tiene una tramitación impecable, Ohhh, otro voto que acaban de perder",1
"El #CobradordelFrac ya han llegado a #Grecia e #Italia. A #Rajoy lo veo bastante en el papel, la verdad. Imaginaroslo con sombrero d copa",1
Castigo es tener x vecino un aprendiz d musico capaz d estar tres horas seguidas con escalas. Tremendo,1
"""La inspiración probablemente es el deseo de hacer algo, la curiosidad y el miedo a no saberlo hacer"" http://t.co/PW93Vx3P",1
"""Me siento como Messi esquivando las patadas de Pepe "", Chacón pillada por la cámara de @CarmenMuelas una crack",1
"#12M , un buen día para recordar a las víctimas del #11M , como cada día del año. No las olvidemos.Jamás les podremos pagar lo q les debemos",1
DRY impulsa una reclamación masiva contra el sistema electoral el #20N: La iniciativa consiste en entregar un do... http://t.co/9L3nyzd1,1
"Guau""@Suanzes: Informe Gobierno Corporativo d SAN Remuneración de los consjeros: €40 millones. Retribución fija: 11 millones.Variable: 21,8”",1
Esperando que empiece la charla de @upyd en Valencia con @Tonicanto1 http://t.co/K7W0wWoW,1
"De la Sra. Cifuentes ya no esperamos diálogo ni rectificación, sólo esperamos palos y multas desproporcionadas. Gracias.",1
"""El estado del bienestar es una red de seguridad"" @ConRubalcaba #psc #noeselmateix",1
"La vicepresidenta del Gobierno @SorayaPP explica en rueda de prensa, tras el Consejo de ministros, el plan de lucha contra el fraude fiscal",1
"La JEC solo permite la emisión del  vídeo sobre la reforma laboral elaborado por el gobierno a partir de las 20,00 h. del domingo.",1
"Hoy me apetece estar tranquilo, pasar desapercibido... Voy a darme una vueltecilla por la cabalgata de Reyes",1
"Los españoles, por fin, tienen un proyecto fiable para salir de la crisis.",1
"Se busca compromisario del PP dispuesto a votar en contra de Rajoy para que no gane por el 100%, sino el 99,99%. Se garantiza discreción.",1
"No hay recortes:solo subimos Impuestos a pensionistas y trabajadores, congelamos la ley de dependencia y el SMI y bajamos el gato educativo.",1
.@DeDiegoAFondo Chacón se presenta a las Generales? Ya la han puesto en lugar de .@conRubalcaba? O es que no te has tomado la medicación?,1
Rajoy prometió bajar el IVA y ahora dice que no querría subirlo de nuevo #loquevadeayerahoy http://t.co/Typeu2l4,1
Turnarse “@CayePache: @pedroj_ramirez No veas con Orbyt y el Ipad mi familia discutiendo usandolos... Alguna solucion jaja feliz navidad”,1
"@UPyD Duda sobre voto al senado ¿qué beneficia más a los intereses de UPyD, marcar al único candidato de upd y no marcar ninguno más o no?",1
"Empiezan a montar el Belén del Pilar, si se dan prisa los Reyes ya estarán para el #20N y nos traerán un poco de esperanza #nomeolvido",1
Limo sadboy de mierda la vida es maravillosa ,1
"Pacto por sanidad, cartera de servicios común? Eureka !. En pensiones apoyo a las privadas y lucha contra prejubilaciones con prolongación.",1
Proyectan video d PSC con Carme Chacon antes arrancar mitin @conRubalcaba en Barcelona,1
"Con el anterior Gobierno, la reunión más larga entre Zapatero y Rajoy en Moncloa duró 2 horas y media...",1
"""@JustaMariaC: #nomeolvido que compráis a los sindicatos con 800 Mll€ por eso #VotaPP #Súmatealcambio""Los jefazos con chofer y coche oficial",1
"Montoro: ""No está España para tópicos y descalificaciones baratas, esta para poner las luces largas"". Gran aplauso de la bancada popular",1
"Mi columna d mañana en @LARAZON_es : ""Segundo asalto"" ... de las medidas antipáticas a las simpáticas . Se acabó la juerga autonómica",1
Un mal resultado para las expectativas del PP .Un emplazamiento a la rectificación del PSOE. Y un buen resultado para IU y la huelga general,1
Rajoy:  Os pido el mayor esfuerzo... la legislatura no va a ser ni mucho menos fácil ... Hay que explicar mucho,1
@juliozamoran3 @marianorajoy y el pueblo a pasarlo mal. Si al menos tuviésemos sueldo de diputados. Jaja,1
"Un poco de humor, mis #trolldeldía: Señores que no distinguen al dueño del diario de un columnista #haztefan http://t.co/fGowJu6X",1
hahahshahshshaha “@TrasgodeGaceta: @fray_fanatic @Guals @pilarggranja @pilartimermans El primer deber es asegurarse un retiro dorado”,1
Bien está celebrar el Día Mundial del Agua pero urge el Día Mundial del Grifo para no derrochar a litros lo que cuesta muchas gotas.,1
"Ola, son ti o #21N e estás arrepentido de votar @psoe , o #20N vota a @obloque #euBNG #aritmetica20N http://t.co/XHffKbjV via @unchiopolobng",1
Soy y seré del grupo parlamentario durante la legislatura pero discrepo de la exclusión y el reparto. Por eso seré diputado leal pero raso.,1
Curiosidad: a ver si @Sorayapp consigue salir del último lío de mensajes organizado entre Montoro y De Guindos. #ungobiernocoordinado,1
Comportamiento Iran  pone de manifiesto tensiones entre sus líderes.“@nytimeshttp://t.co/KF7m4CSW”,1
"@KatyKlav se siente, ya está dicho ",1
@cayo_lara Gracias por decirnos esas palabras en Sevilla. Un saludo desde Carmona,1
"@KAYUELEITOR Gracias, la tendremos con vuestra ayuda , ) @upyd",1
El debate guerra Irán vs. Israel está muy alimentado por periodistas y tertulianos morbosos. Así de claro.,1
Pero cada vez lo tengo más claro ,1
Cambio de conversación: de déficit a crecimiento.“@FareedZakaria: http://t.co/CUIQ7e7t”,1
#PP: El Cambio es la austeridad de gastar menos y mejor el dinero de los contribuyentes. #yovotoamariano #Sumatealcambio #VotaPP,1
"#nomeolvido de que voy a votar a @iunida porque es garantía de democracia, frente a los mercados. #Rebelate y #eligeIU. Cada vez #somosmas",1
Interpreto que el tribunal está diciendo que el trabajo policial no ha sido lo bastante fructífero para poder condenar a los demás.,1
"@marianorajoy @conRubalcaba contrato laboral anticrisis: bonificado 90% SS 1r año hasta fin crisis, pero sin derecho a paro",1
que ganas del FF XV en serio ,1
"@CarmeChacon2011: nos espera un pais como dios manda, dice #rajoy",1
Me parece bochornoso hacer RTs de comentarios positivos...(pero es tan fácil caer en la tentación je je),1
"Dios, lo mio seria como la serie ""Dallas"".. RT @marc_arias_: @AlejandroSanz hacen falta 4 (cont) http://t.co/q7c5PuX4",1
"""@1976andresg: acertada visión de la crisis española y soluciones http://t.co/AWSCsCRk si todo @Upyd fuera así le votaría.",1
"Paul Preston pondrá en su sitio al ""Franco"" de Luis Suárez. (@jesusmiguel desveló en 'Público' el vergonzoso engendro de la RAH).",1
Qué torpe ese del CSKA! Con lo bien que le vendría un poco de vidilla a la eliminatoria. Sobre todo para los que no somos del Madrid,1
"""Si no se reconduce la reforma habrá conflicto social creciente hasta que se rectifique"", dice Toxo. El 1º de mayo será la fecha ...",1
"Muy triste por la muerte de #whitneyhouston , la voz que despertó en mí el deseo de cantar. Descansa en paz.",1
"En la Historia ya está, gobernó España 7 años y el PSOE 12. “@taritamalula: una tonteria como cuando usted apoya que ZP pase a la historia.”",1
@PSOE Cartelito vuestro en Ibiza. Como quiere la gente a Rubalcaba.. http://t.co/TQWZ2iqj,1
"Chacón responde al dardo con dardo: ""la táctica nunca he sido yo"", dice dp de q Rubalcaba restara credibilidad a su oferta de integración",1
"Desencuentros dentro de la Casa Blanca,posible causa d la dimisión d Daley,jefe gabinete Obama.Él alude querer pasar + tiempo con su familia",1
UPyD da a conocer sus propuestas sobre igualdad y lucha contra la discriminación #20Nupyd http://t.co/tbwBuUz6 vía @upyd,1
Guindos propone controlar a las autonomías y Montoro le matiza. http://t.co/x5xsRBwD Ya me extrañaba a mi!!,1
"@marianorajoy Si voto CAMBIO, ¿perderé el derecho de poder casarme con quien quiera, del sexo que quiera?",1
"Sustancialmente sí, en principio no, ya veremos x10.. ese es @marianorajoy. Ambigüedad en puro estado y contradicciones por todos lados..",1
"Un orgasmo es como un pódium, sólo hay 2 maneras de tenerlo asegurado: siendo el único que participa, o pagando.",1
QT @alcaldejun: cuanta más participación mejor para el psoe o menor batacazo espero participación con mayoría del pp psoe no lo merece #20N,1
@EstreMaimona @andritxol @ppopular @paquivicente no encontraría mejor adjetivo ¿es real o es un androide?,1
#UPyD UPyD subraya la «urgencia» de luchar contra la corrupción política - Sur Digital (Andalucía): Qu... http://t.co/8S1pCLk0 #votoutil,1
"Detalle inquietante de la conformación Multidimensional. Al otro lado, Aldebarán.  http://t.co/eLznaLnd",1
Eso. Tu encima cuentalo para que lo vea toda EspaÑa... Jajaja. Que disgustoooo RT @corazonsanz: (cont) http://t.co/Iz5ylSPG,1
"Vale, ya he vuelto  a la versión anterior del interface de Gmail. Resistiré hasta que llamen a los GEOs.",1
Margallo: uno de los retos de nuestra cooperación es reducir las desigualdades entre países y dentro de los países.,1
La publicidad continuará cayendo hasta mediados 2013. Sólo el audiovisual en internet y los nuevos medios resisten http://t.co/85hMFpFw,1
Los correos de Stratfor revelan que EEUU tiene preparada una acusación contra Assange http://t.co/5LDtletf,1
"Una ultima cosa antes de dormir, hoy en el medico me han hecho una radiografía os la enseño...JAJAJAJAJA! http://t.co/h0bsSVBL",1
"@marodriguezb Simple no, claro, porque es tuya. Pero opinión sí.",1
Un tema conflictivo en estas #elecciones del #20N http://t.co/r24kLcsf,1
"@AlbertoLEGR @iunida entonces no nos sirven. si se quieren ir, q se vayan. basta de reírles la gracia a gente q no aporta nada bueno al país",1
"""El fontanero y el fraude fiscal"", por Soledad Gallego-Díaz. Interesante lectura en la prensa de hoy. http://t.co/KqC6TSdE",1
El hombre es una máquina de inventar sueños pero en lugar de dedicarse a eso creó el despertador. Buenos dias.,1
"http://t.co/LucFSByA ""Simplemente la ley"" ¿De verdad necesitamos algo más para achatarrar a la ETA política? hoy en @LARAZON_es",1
@Juanfy7 Si no tuvieras el perfil privado podrias hablar @conrubalcaba y @marianorajoy . Aunque si buscas desesperados también está @UPyD,1
"@Lurmas @julia_otero The Times: CiU 12, IU 11, UPyD 4, PNV 6, Amaiur 4, ERC, BNG, CC 2. AL @PSOE se le pone cara de UCD con 107 #nolesvotes",1
@cayo_lara Yo estaba en la mesa de fuera. Que le vaya bien por Sevilla. Un saludo.,1
"“@dsubies: Un voto no puede cambiar el mundo,pero El Mundo puede cambiar muchos votos.” @pedroj_ramirez está ""empujando"" a @UPyD por ejemplo",1
@miky_corregidor @iunida sí pero esta asi por el miedo a que esos fondos se marchen a otros sitios de europa... no hablo ya de P fiscales,1
"Quien va a ir mañana al Círculo de Bellas Artes (Salón de columnas), C/Alcalá, 42 (Madrid) Acto de @UPyD a las 20:00 (?) ,D",1
@Fernando93Mtnez po lo siento no me picao anda ponte a ver el mitin de @iunida @iusevillaciudad,1
"“@20m: Aguirre: (@EsperanzAguirre) ""Mientras la ley me obligue, tendré que dar medicinas gratis a Botín"" http://t.co/P0XkPAIh” @PPopular",1
@DiegoMazon78 Pasado lo doy por hecho. Mi única duda era si podía ser antes. Cuidate,1
@sanchez_sonia el desprecio de Rajoy a las cartas de los sindicatos ha ayudado a tomar la decisión,1
Alguien sabe como se vota en blanco al #senado? No se marca ninguna cruz o directamente no se pone la papeleta? #20N,1
"UPyD es el hermano pequeño del PP,estais de coña?yo votare a @iunida ##cambialeslacara",1
"Rubalcaba reivindica ""liderazgo fuerte"" de la Ejecutiva sobre las federaciones. ""No somos confederación de partidos"", dice.#38CongresoPSOE",1
@noaanswers @UPyD Quizá vuestro partido en la ciudad no pueda atraer a gente más interesante.,1
Ver a Gallardón envíando a su íntimo a la Feria.Ver a la de ls mimitos machacar a su mimado.Ver q patronal y sindicatos se reducen el 20%...,1
"Pido un poco de paciencia, a mi no me escribe el twitter nadie, soy yo solo y es imposible que os lea a todos... Gracias por la comprensión",1
"El Gobierno responderá a la huelga con los Presupuestos más duros, justo al día siguiente.Y el 29-M los diputados ""trabajarán"" más que nunca",1
"@marianorajoy Si, los jodidos vamos a ser nosotros #20N #nomeolvido",1
Viendo el especial de #beyonce en @tve_tve es mejor el acústico de las vegas!,1
Te recomiendo que mires este link por el bien de todos http://t.co/EGfkYPfv @UPyD #UPyD #cadavotovale #20Nupyd,1
"""Un hombre feliz es aquel q, durante el día por su trabajo y de noche por su cansancio, no tiene tiempo de pensar en sus cosas""Gary Cooper",1
"a rajoy le importa y le importa 'mucho' el criterio del PNV en el tema del terrorismo. interesante,",1
"Estuve en Arabia Saudita e insistí en la necesidad de apertura.No a todos les gusta oírlo,pero cada vez son menos.",1
"En el III cuarto un buen LagunAro ha vuelto a meter 24. La defensa del Madrid patética. Aun puede ganar, pero qué falta de actitud.",1
Voy a echarme una siesta que me duele la cabeza que está que me explota😞. Pasad una buena tarde ,1
"@BenitoVGC el Sabueso es muy malo, el leñador mola   Quiero minero y mago de hielo ",1
"Recorte de 27.300 millones de euros. El mayor esfuerzo fiscal de la democracia, dice el ordenador de Montoro. ¿De dónde los vamos a sacar?",1
". @Tonicanto1 ""una ciudadana me decia todos los partidos dicen lo mismo pero ninguno me dice como lo harán, solo @UPyD #CadaVotoVale",1
"Permiten de nuevo las ventas a corto, la banca de desploma y la prima se dispara. Volvemos.El dia de la reforma financ http://t.co/7USPGrkF",1
"Es llamativo, somos una TV q pone el micrófono para q digan lo q quieran, sin una sola cortapisa y van y te agreden. #ApoyoaIntereconomia",1
"Aznar, a la cúpula del PP: ""Os han elegido para aplicar sobre los verdugos (de ETA) todo el peso de la ley""",1
"@mariviromero @igfenoll @ivangeba @ppopular Aunq llegareis para dar confianza y bajar esa prima..Ya se nota hoy, a 3 días d vuestra mayoría.",1
@antonio_elvira_ @upyd @diegopanos las medidas que proponemos son de choque y de aplicación inmediata,1
#peleaporloquequieres ya ha conseguido 5mill. de parados. Si kieres mas #votaPSOE si quieres trabajo #sumatealcambio,1
"Los valores de libertad y concordia de las constituciones de 1812 y 1978, respectivamente, son los que aplicaremos para salir de la crisis",1
"MT @Vicky_Bendito ""Izquierda Unida, jamás será vencida!"", ""A por ellos, ooooe, a por eeellooos, oooe!"" corean aquí en #Sevilla. #iunida #20N",1
@antonio_elvira_ @diegopanos @upyd coincidimos en la definición del problema pero no en la posible solución,1
"@mtscano veo ahora mismo más fácil el sí del PNV mañana, ha dejado clarito lo que piensa del diálogo aquí ",1
"@lucyhale Las chicas fuertes y guapas han de luchar contra la oscuridad del mundo, que hay mucha. ",1
"""Ole,ole,ole"" Muchos olés a @marianorajoy, Arenas,Montoro y alcalde de Sevilla. #elecciones2011 #20N #campaña",1
Los idus de marzo o cómo la política puede ser un juego muy muy sucio. Gran película aunque me quedo con the west wing. Os ha gustado?,1
"“@MaximoExposito: risto, te veo muy moderado hoy con los merengues xD” Pues sí. Odio a la gente que no sabe ganar.",1
"Lo importante es que mañana tras la huelga seamos capaces cada uno desde su responsabilidad, de acertar. Me preocupa el nivel de algunos.",1
"RT “@sanchez_sonia: ""Me siento como Messi esquivando las patadas de Pepe"", Chacón pillada por la cámara de @CarmenMuelas, una crack”",1
@Alejandro_vara @vdelaserna lo de la marea suena mucho a las cosas q dice @Upyd.creo q el domingo muchos tiros irán por ahí el domingo...,1
Todos tienen culo pero sólo hay uno como el mío (Josephine Baker). Conozco muchos que creen que lo tienen mejor y no ven lo que hay que ver.,1
Hay que respetar las posturas de todo el mundo frente a las situaciones que se le presentan. Por algo no somos todos iguales ,1
"Imagino a @marianorajoy vestido de cabaretera cantando: ""? La urna está freskíbiris, freskíbiris, y da mucho gustíbiris, votar ?""",1
Los mercados no necesitan confianza. Necesitan regulación. Es la sociedad quien necesita confianza. #rebelate @iunida #20n @icveuia @jcoscu,1
No hay líderes políticos de primer nivel en @COP17CMP7Durban para lograr acuerdo.Esta bien resolver lo urgente pero no olvidar lo importante,1
