text,sentiment
@verygraceless No Trump casino in Vegas.,1
@iamraphael to bad yo dint cast to late times like 4am,1
#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2,1
BOYSTOWN.  I`ll leave for Eastwood in 3hours.,1
Working now,1
@hannahdevonne Follow both because I don't know which one will send it. PS Dont get your hopes up because she may not sen it,1
@jtimberlake Good luck tonight! Canadas east coast is watching,1
@SouthwestAir what is the status of the bag check area at FFL?,1
"@DianeNeal Livin' large, huh? I've got the same hammock...no tree to hang it from",1
"Early Monday,great  Rainy Monday,not so great :|",1
@USAirways Cancelled Flightled the last part of a ticket and am confused from the email I received whether value remains. Is there someone I can ask?,1
@XLesseyX hey cup cake,1
@HectorAlteto welcome to the #twitter,1
@SouthwestAir Barzegar charges tourists 700 euros [!] a night for their stay in the tent village he runs. http://t.co/igSVzvrbbN,1
New #Google #Nexus -&gt; http://t.co/qR1eijhw,1
@kimdub I'm learning to,1
"Looking for desktop twitter app that will actually let you access URLs, any suggestions? I liked Twittle but no linking",1
@iLoveDarkEdward    Go get 'em!  lol,1
@wildarmsheero That's exactly why I follow you.,1
Good birding trip within 7 days with 5 Pitta and Bornean Bristlehead,1
Heading to San Francisco,1
@TravisGarland make sure you call yur mother &amp; tell her how much you love her. Tell her I love her for bringin you into the world.,1
@VirginAmerica are flights leaving Dallas for Seattle on time Feb 24?,1
Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am,1
@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,1
"@janey79 she's in LA, wanting sun today... but apparently LA isn't cooperating",1
@VirginAmerica I'd love to know what your policy is for damaged luggage.,1
Juast got home... and I have to leave again!!!  BRB!!!,1
@pete_witty  yes france/belgium was good  carnt belive how much traffic we hit on the way back,1
had a horrible sleep + in a rather bad mood,1
@resofactor I agree completely,1
In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S,1
Surf's up this week - starting this afternoon,1
contemplating when to hand in my lovely car,1
"Downloaded EeeControl for my Eee PC today. Was playing with the settings to make the fan kick in at 1500RPM if above 55C, 0RPM if under..",1
@american_eagle Why don't you ship it to Japan?,1
"Beers &amp; whiskey = awesomness, work in 8 hours = sourness",1
@SouthwestAir is service to Aruba being permanently discontinued in August?,1
@xheiligsein We decided I'd probably forget I had it in my pocket and sit on it by accident,1
"@USAirways I saw online you had fee but I was wondering if there was a way to pay for it ahead of time, instead of at the kiosk",1
Is eating poutine and listening to mitch hedburg,1
"Undecided how i feel about new #microsoft #searchengine idea, but could be cool minus the whole celebrity impersonation http://t.co/BdfKJGkz",1
Hanging out at #Microsoft Commons with @VinceMayfield,1
@jamesramya Yes because those taxes disguise the booking fees and commissions that online travel portals charge. Try iXiGO.com next time,1
Yooooooo!? What up mates?!,1
@SheIsAnarchy,1
at work  closing files,1
@GeneralTekno Just read it too.  I meant the toys though.,1
"@lucky_luciano jailbreak went great, just not a tremendous amount of apps ready for 3.0 though. No winterboard yet",1
"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/8fiwDhcC",1
@jen_dang my phone is still broken.  just come over whenever.,1
19 years for Phil Spector  http://bit.ly/199ZWD,1
"@MischievousMel Please send me those youtube links, Erin watched most of them but I was cooking and didn't get to see the cowboys",1
@apple expanded the app store to more than 20 new countries in the december quarter,1
@USAirways can I bring a copy or photo of my baby's birth certificate for the flight? I feel uncomfortable traveling with the real thing.,1
Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV,1
@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,1
"@JasonBradbury Oh dear, what a rotten life you lead, NOT!",1
@JetBlue hi I flew with your airline once in Australia and saw zero kangaroos. Had this been rectified,1
@united Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm *G. What is checked bag allowance for JAC-LAX?,1
RT @AndroidTopNews: Nexus Prime rumored to be released on Nov. 3 http://t.co/77HbvLjI #News #google #Ice_Cream_Sandwich #ics #Nexus_Prime,1
@JetBlue Not for the dates or destination I'm headed 😔,1
@JetBlue what's the status of flight 1272 diverted to RIC?  When will it depart back for LGA?,1
Going to MIyake's for some sushi and sake bombs.,1
On my way home in the sunshine with a bag full of my stuff from work...,1
@djmo27 Don't count on it,1
"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later",1
who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..,1
o ok..im jealous..i wish I was in bed,1
Where did I leave my Citeh jersey?,1
"RT @ChWilhelm: #Google Wallet adds #coupons, rewards, and more #retail partners http://t.co/1s3wWs54 #li",1
@SouthwestAir Where should I fly by May 3rd? Plz advise.,1
@JennyGnow It is sad... I feel bad when I hear it. They look like mid 30's. It's like something u wld see on lifetime,1
"RT @aDUBatSDUB: #facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D",1
Tea at lee rosy's,1
@aljajackson Follow me honey,1
@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,1
@logoholik a pleasure Bojan,1
@AffirmationSpot Around better..  How are you ?,1
@MikeAbrams Link doesn't work,1
"Partly sunny this afternoon with isolated t-showers.  ~80. Becoming more humid tonight as warm front approaches, then passes. Warm. 60.",1
eating halls cuz i have a sour throte,1
Take me with u eric,1
mann i had no idea hp a/c adapters were worth like eighty bucks  wine* it's gonna be a while till i can use my lap top,1
#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/otvmQxJ2,1
"RT @mention: 84 deg. F and 3% humidity. Don't go playing with matches, kids. &gt; and forget the corduroys too.  #friction",1
"breakers. in San Francisco, CA http://loopt.us/4v88Bw.t",1
@TerrenceJ106 how's the fam? Well I hope.,1
"Google Reveals the Details of Android OS 4.0, Samsung Galaxy Nexus http://t.co/KyxuNP8I #google #android #samsung",1
"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",1
#Twitter #NYERRR,1
@JetBlue Hey! Check it out!! It's snowing in Boston. Who could have predicted such a thing?! http://t.co/ufyxXkIsa3,1
I almost lost you again phone  silly indy,1
"@stacyyuu your mom, actually",1
"@andrea_r One of mine is a potential winner I think, could be quite easy to code, but I might sit on it for now",1
"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files.",1
@JetBlue alright.,1
everyone should listen to Hadouken. they're fun,1
"good moring  gonna take a shower, fix my hair and then Im going out .",1
@Quietjack I'm probably going to be doing the same thing,1
#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva,1
@dmFinley Hey you!! I have been trying to reach you for a couple months now but umm certain ppl will not tell you im looking for you,1
@sarahtonner are you tweeting while running?,1
@chopstock check out the Conchords 'Business Time',1
- It's So Funny Because She Got A #Twitter Now Lol.,1
All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger,1
I might call it a night goodnight #twitter,1
"@brieasaurus haha yeah, oh well im just going to go and be emo now",1
feels strong contractions but wants to go out.  http://plurk.com/p/wxidk,1
@Ellebella618 OMG.  I'm so sorry! Anything I can do to help?,1
"@united Hi again, any updates here?",1
@SouthwestAir can you follow and we'll proceed?,1
@barihouse what's up stranger? Mercy Me is rocking out to so long self and i'm tweetin',1
"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale.",1
@boomerous Discrimination is not a bad thing. I've learned to say no. My children would say I mastered that years ago,1
Safeway offering mobile coupons http://bit.ly/ONH7w,1
"@JetBlue Traveling with two kids tomorrow (ages 7 and 4) domestic, do they need birth certificates to check in at airport?",1
"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",1
"@glamorousamanda awww how cuuute, mine follows me when i showers and peeï¿½s and wherever i go but refuses to lay still in the bed",1
@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ,1
#twitter,1
Eating pancakes  What is better than a day off with Stevie-J?,1
@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,1
Got a lot of things to do hehe daya sa mga walang ginagawa,1
is at her nan's house eating fish and chips and watching Top Gear. Good times.,1
"@lizajbeck You did know, you just couldn't remember!!",1
@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday,1
My #twitter age is 285 days 8 hours 52 minutes 38 seconds. Find out yours at http://t.co/q5mvW7VF #twittertime,1
continuo tentando trocar o background do twitter...over capacity!,1
Cock Please,1
@MyDailyRoutine yeahhh. &amp;dont judge my pillow,1
@SouthwestAir will you please work out a contract with @triflight to offer service there..,1
@KarenAlloy Congratulations  xo,1
"To all moms out there, Happy mothers day!!",1
RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawados ...,1
@savagemic @MailChimp hired all the smart monkeys for e-mail marketing...,1
@united Sure.  Follow for a sec and I will.,1
Missing everybody  http://myloc.me/21S1,1
@SouthwestAir my bag was Late Flight-checked and put on a different flight from OAK-&gt;MSY. Having troubles tracking it down. Any help?,1
@mysticnz no im not  cries LOL,1
#fuckyoumean #Pittsburgh don't got the best #twitter.,1
"really need to study, many books many updates  :~",1
@allcash4homes me too,1
@MikeGrace Yeah we actually went in the room they were at. I just didn't look under the counter where they were,1
I love being scandalous,1
http://twitpic.com/66vau - Help me find my mising pugsly,1
@united - Group 2 line gets longer every week. Almost no one left for Groups 3-5 anymore. Time to make Explorer Card Group 3?,1
@_IANNE I'm at the terrance middle by the left side center. I see u,1
@clarityxx,1
@vxpresxv aww... me too,1
@BumbleBeeBree love you more. cant wait to see ya soon  night,1
@kingofthelab I'm sleeping on the wooden couch tonight!,1
@jjskidmore i was in front of u the other day i waved and u didnt  off to eddie izzard now!,1
need a camera blower.. my camera censor is dirteeh..,1
I'm with Alissa,1
@VirginAmerica I didn't today... Must mean I need to take another trip!,1
@JorinCowley I see. I guess there must be lots of Hawks fans in Texas on twitter.,1
@slighter Thank you!,1
@bannersrus hemp cloth is marvelous but unfortunately no,1
wait.... since when does putting honeycomb and gingerbread together make ice cream sandwich? #google ...,1
@avinashkaushik how about a new article on finding your YouTube channel stats in your Google Analytics account? Can't find it,1
@sianhughes_ i kinda hope she died in the fire cause i didnt like her but there was no sign of a body,1
"Why am I still away at 4am? Cos I don't have school tomorrow, that's why.",1
@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf,1
"Steve Ballmer At Web 2.0: #Microsoft CEO Disses Android, #iPhone http://t.co/JivkVbAh #sem #mobile",1
@drewryanscott and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware,1
"@gregmottola I believe that is true, FML is quite the phenomenon...all thx to Superbad",1
@SouthwestAir can you update me on the emergency landing in Jacksonville right now? #parentsonboard,1
"Weather data at 06:30 AM. 42.5&#xB0;F, 92&#x25; humidity. Wind: 0.0 mph from the N. Rain: 0.00 in. NO CURRENT ADVISORIES",1
@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation),1
@USAirways @AmericanAir any help regarding flights out of KPHL would be much appreciated,1
RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...,1
Talking to amber... showtime baby,1
.@united For those playing along at home: http://t.co/2b4bDTldX2,1
@Scrapbooks We don't have either of those here.,1
@JetBlue ANYWHERE!! http://t.co/FeFHPmFPlE,1
Tweeten Out  Tix deals for NKOTB 5/28 Was $43 NOW *$38 http://tinyurl.com/NKOTBTweetenTixsDeal &lt;-or other SEAT Prices /NKOTB Dates,1
i've been slackin on my #twitter game,1
@SouthwestAir at troubadour with @Imaginedragons .#DestinationDragons http://t.co/rKlQXXaWhc,1
@MindandBodyYoga one of my favorite quotes ever,1
@SouthwestAir Flying South by Southwest from SJC to SNA tiday http://t.co/KJKuVJ6CMo,1
I ... think ... I read 'strawberries'  its hard to have a fav char in your comics: I like bad rabbit and the 'stud' chic - sent to kid,1
The new #google phone. Yoooo http://t.co/sr4sCat7,1
@Wo0t nice suggestion  thanks,1
"jus woke up, late  runnin to work have students to train!",1
waiting on food.,1
"Rumor: New screen sizes, specs coming to Windows Phones #windowsphone #microsoft http://t.co/kHTDQSHo",1
@SouthwestAir I am but it says yall are sold out. Me &amp; My coworkers would need to get out first available,1
#Kinect -projector makes all surfaces touchscreen #ar #touch #microsoft #xbox360 #gaming #games  http://t.co/67CMvCki,1
"RT @UMDNews: The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/k ...",1
@Marney1911 flipping between the race and the nba playoffs.  Pulling for dale jr and 'bron 'bron....,1
@adrianspencer we have mice in our attic who clog dance,1
@JetBlue Airways Adds New Charter #Flight to Cuba - #Travel Wires (blog) http://t.co/Swb1gR57Cc,1
@JetBlue we are on flight 751 and were returning to the gate can you provide any information?,1
@HomeSwapperteam what is the point of your twit on bgt i must be one of the only people you havent found a swap for depite the promises,1
@LyndonChester hi Lyndon - if you get this before 4pm Monday 11 May - i have mail for you from @amandapalmer via Tasmania. DM me,1
@andysowards quite,1
@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,1
"@AmericanAir Yo, could that be a catering truck before mine eyes?  Unmoving? http://t.co/ASW6QwUf1Z",1
Now to go home and cry,1
Less or more iTunes tuned up,1
Ummmmm now im all alone at mcalisters,1
@Mahnx Yeah for sure,1
@Eliizaabeeth  haha i like modern studies..... its my favourite subject  haha i guessing you dont feel the same? xx,1
#Twitter FDP,1
@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034,1
@sunnysidesup @TJP5082 Is George still mending the car ?,1
@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus,1
@wren  I know.  Sorry.,1
"@DKMatai Let's hope and pray, we go a wiser way! : @DKMatai Let's hope and pray, we go a wiser way!  http://bit.ly/TzxqN",1
@vimoh that was funny n almost right,1
@united for a fee...,1
LAST CALL!!,1
@nindrawr ngobrolin favorite bands at the moment cii... kesian ya kamu speakernya rusak HAHAHA  benerin dong ci.,1
@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,1
has made herself officially unavailable to her best friend,1
"@ded Hey bud, we just shot you an email",1
@southwestair I have a roundtrip ticket now and I need to change one leg of the trip (to a nearby airport) - not possible via website?,1
alot of new pictures tweets  ; some really old some new. check out the new ones if you wish . Tweeeet. http://twitpic.com/4wtyj,1
"RT @Infograhpic: The Perks of Working at #Google, #Facebook, #Twitter and More [INFOGRAPHIC] http://t.c...  @MediaTip",1
@united Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,1
@paulie just saw some of the photos... he had his shirt off again didn't he..,1
@babygirlparis dont get trampled on again,1
Special Weather Statement issued May 05 at 5:14PM CDT expiring May 05 at 6:15PM CDT by NWS Central Illinois... {link},1
says good morning world!  http://plurk.com/p/sv034,1
#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/LwFLXASL,1
@dean2105 Stress-free is the way to be,1
@riineySTACKEDx lol cnt its too slow,1
Niggas be in they feelings on #twitter hella funny,1
My brother is planning on moving to vietnam and staying there forever..,1
@SouthwestAir how many are left?!,1
watching ALIAS from the beginning... approximately for the 117th time,1
I put a real pic of myself up. I'm going to miss the avatar.,1
@lawikyn ze Franz has not friended me  i think they think i'm a creepy stalker or sommat. Hmph.,1
@foilly Thought you might be interested in @TweetPhoto http://tweetphoto.com. See who's viewing your photos!,1
@AndrewGreer  I did that once,1
"@philcampbell blue skies? where, it's still grey and hazy out of my window",1
@USAirways So no idea? Thanks...,1
: nothing to do,1
Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h,1
shud realy go 2 bed  proper tired bt cnt b boverd...x,1
@united i DMed you the details,1
@USAirways 4473.  She just called to say it's a runway clearing problem of all things.,1
@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,1
@Fresh_and_Easy when will these stores in Sacramento open? Been waiting and nothing,1
@JetBlue should I check in my awesome bag on my flight or carry it on... Decisions...,1
"well i guess it all depends,undergarments.",1
@SouthwestAir Yes! How about #DestinationDragons in San Diego?!?,1
@LucyFurLeaps It's still up the duff boo,1
has no people skills.,1
@AmericanAir hi how are you,1
http://www.dothebouncy.com/smf - some shameless plugging for the best Rangers forum on earth,1
@esmeeworld thanks,1
@JetBlue can I switch my seat for my trip on Sunday?,1
@united same day flights,1
@Maxwell5587 wow. hehehe. mushy-mushy mode.,1
@msolf ???? ????? ????? ?? .. ????? ?? ????? ??? ???????,1
Wish I could go hear Mint Condition tommorow night,1
@united done,1
@americanair I sure do. I'm running version 3.10.0,1
"@andrewagarcia That's what's up hah. I'm great, thanks  Just waiting for all the craziness to take off.",1
"@LYNETTE21XL when u go, LMK. Let's go together",1
my grandpa was telling me how they used to cut up human bodies in med school,1
Almost lunch time,1
@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF,1
@united like continental's chicken feat fairs,1
Sleeping over my cousin's house for the weekend. Bugzy,1
Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia,1
"@fourstringfuror yea - it's mostly b/c I couldn't sleep, but oh well, lunch time will come soon",1
I want to be a #Twitter Cypher.,1
@djMIA Good Luck!!!  keep rockin!,1
@mileycyrus Hey! r u back in La right now?What was ur favorite part bout Europe? I've never been out of the country xcept Canada  XO Jenna,1
"@PoynterPerve i know, and we gotta wait until earl 2010, i think or very late 2009! its just wrong",1
@JetBlue I can't find a good photo of it... You got one? #goodnight,1
@alexcashcash you guys need to come to somewhere in like philly or somewhere in north jersey,1
Laying in bed texting. Good night ya'll,1
sleeping in my own bed tonight... at home!!,1
"in 8th grade yearbook: for narnia movie release blurb, pic of aslan and my skandar!",1
@SouthwestAir i forgot to put my tsa pre number in before I checked in. It is now in my profile but will it be on my boarding pass in the am,1
@miguel_n Where can I get some?,1
@amberlily,1
@USAirways you should update your passbook passes with any gate changes.,1
Let's continue being productive today,1
@circusaudium it's saying that it is the wrong link-it cannot find the address.,1
@joelhouston well... As long as you're back for Elevate!,1
"@ruoivietnam Thank a Chu?t ï¿½  Ch?c v?y quï¿½, hik, ch?c em ph?i ?i h?c 1 khï¿½a ph? c?p ki?n th?c c? khï¿½ g?p =.=",1
"Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.",1
Android Ice Cream Sandwich is out! #android #Google,1
@leepovey,1
@michellebranch morning michelle  how's the oatmeal ?,1
"@Badger5000 probably, but the yoot don't care no more grandad",1
"math is all that is left for the day, then the DMV",1
"flying is falling, getting distracted and missing the ground",1
Epicfail and Joseph in class... Very long liao,1
13 days until graduation,1
watching the office......... also comedy gold,1
@SammyClaire a whole season behind the US now,1
Eurgh.. Revision.. Who invented History?,1
Spending the Night at lightner's crib.,1
"@sojanjose4u it's working now,IT'S OKAY!",1
@ladyinurdreamz dude!!! wtf!! I text you this morning so that you can take care of me! so uncool..... it's confirmed... you hate me,1
@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :),1
just when i get the music to start playing..i clicked &quot;home&quot;,1
@DJWiLLGATES,1
dude I have 2 more hours  and I'm all done with my work,1
@RealEstateGuyWI All about yesterday's @Apple upgrade. Helpful but maddening,1
is is listening to Heart Ain't Brain by Chris Brown.  http://plurk.com/p/x2bp2,1
Maitreya for Bobby's bday!  Yay,1
Ok so I've now got a bit of a bad back after lifting all drum hardware into my car   downer.,1
"@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps",1
"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",1
#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft,1
"@JetBlue traveling w/ a rifle for a hunting trip, can a pistol be in the same large rifle case too? Wasn't clear in freq asked questions",1
"@ctreit Hmmm, maybe that's what they meant. They eluded to something brand new but you know how the media is",1
#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/znFYtK9P @mashable #social,1
@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,1
#Google confirms #Nexus S will get Ice Cream Sandwich -- for real this time (#Gingerbread… http://t.co/vIoR326D,1
@JanitorusRex would be more fun to date then Steve-O.,1
My new camera... http://tinyurl.com/l8pde3 ... RIP my hot pink Polaroid i733,1
@USAirways will you be issuing a travel advisory for CLT for Thursday?  A significant snow storm is in the way Wednesday night.,1
@united The link in the message I was replying to. #3thparty #ITproblems,1
@oheryn drugs are bad,1
@retrorewind thanks,1
"thought id tanned after an hour in the sun, i was wrong....i've just burnt",1
@TRPaul Get thee yon to the nearest Walgreens upon arrival.,1
Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft,1
#apple #facebook @facebook  #microsoft hahahahaha http://t.co/XeNSzCjh,1
RT @JetBlue: Our fleet's on fleek. http://t.co/826Pkiq5HI,1
@Patrick_Schulz lucky u;-) no park for me  maybe for a short period ... i really have some stuff to be done untill Wed ...,1
"@mention maybe the spring humidity, bones expanding",1
iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens,1
waiting to get picked up!,1
@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,1
(@ohmyjade) 1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I'm tired. 7-Aaaand I'm out.,1
@united DM sent.,1
"Happy mother's day, mama. You're the most amazing person I've ever known and I'm so proud to be born as your daughter",1
"@E_L_S How was the game? Unfortunately, teh Cavs lost  I'm sure you had fun though",1
@demonicangel81 yay but u have no idea what you look like,1
Anyone know a good PNG compression tool for OS X? Tried PNGCrush but it just doesnt run,1
@dinuks switch to something else then,1
@SouthwestAir will do. Thank you.,1
@rtimbuc thx for publicly coming out out of the @Apple closet ... :),1
@USAirways @OBJ_3 even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂,1
"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",1
@SouthwestAir App Updated With #Passbook Support http://t.co/WrWqrUblPs via @ubergizmo,1
@stephenfry She must be a were-Wookiee then,1
"so after church, i went to the mall with my parents, i got a new backpack that can fit all my schoolbooks AND my laptop",1
"@HelenWraight i think i am a bit, in love with his creations and wit but not that physically attracted to him although he has great style",1
@squink - It is supposed to be an unrelated (story-wise) new part of the Fallout series they're working on... Only the name is out,1
@USAirways trying to book award travel leaving on red-eye Sunday night after midnight. Should I book the date in Sunday or Monday?,1
wee. done with advance audit paper,1
@officialTila YES!!!,1
@JetBlue  Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises,1
My besties. If only @ddlovato was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only @ddlovato .. http://twitpic.com/67hac,1
nothing like saying 'screw you' to a bad real estate company on 7 different social pages! #google #citysearch #yellowpages #yelp #yahoo ...,1
@jetblue @viraltech creates institutional quality machine driven JetBlue Revenue predictive analytics and forecasts using public Big Data ;),1
work all day,1
"The scream of sirens, and three fire trucks going south bound on the highway = I will not get home before 7.",1
Increase your #twitter followers and or your #fan count via -http://bit.ly/qMc4K7,1
"#Microsoft’s Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR",1
One lactose pill is not enough for coffee....oopse,1
"Statesville, NC Weather - 2:00 PM- Fair Skies, Temp: 74.9, Wind: 3.6, Rain Today: 0.00",1
POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball,1
grr...everytime he gets a new girlfriend..I'm at the bottom of the totem pole,1
@AmericanAir yes. He's in the next flight,1
Watching The Seeker,1
At a redneck hoe down apparently.,1
@vegansteak yeah dude. Mike is out,1
@SouthwestAir please help me get tickets to the @Imaginedragons club show in Atlanta?! #DestinationDragons,1
@USAirways with this livery back in the day. http://t.co/EEqWVAMmiy,1
@doubleuefwhy Welcome back!,1
@quesmoney @BoneHI night boyssss,1
"sleepy time! and, my room is finally clean.",1
"@united do u serve peanuts/nuts on yr flights yr policies r confusing contradictory advice Pls help #Anaphylaxis,will u ask those 2 refrain?",1
"@SouthwestAir If there are any Imagine Dragons tickets left for tomorrow at 
@VelourLive here in Utah I would love to go I am available! :)",1
@monpio i don't have any of that,1
@juicystar007 i think you should do it with hannah,1
im soooo loney,1
#Windows8 #Microsoft please implement a UAC prompt when a non elevated process drops on elevated process instead of failing silently.,1
Sittting in my seat watching the tyra show,1
"is watching big brothes big quiz    ,       rather tiredd    , but downloading a dvd so have to wait till finished till i can go to bed",1
I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google,1
@SouthwestAir We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3),1
@captainkarenn I dont think so,1
@Sarahies this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,1
@hollypop04 mmm  Where is it Holly?,1
I got paint in my hair,1
@MikeyWags srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work,1
Guess what happened to my butt yesterday? Yes - Annas finger came for a visit... and I said nothing about it.,1
I'm not putting anything,1
believes that creativity  in cooking is only limited to your imagination... guess that applies for most things too... like photography,1
"@podipada Munch away, my dear Watson, Munch away",1
Now I'm at a doppppe rock show in the LES .. Moshie moshhhh pit  http://twitpic.com/4wkhi,1
Weather Halts And Ends Tied Game In Seattle - GoDucks.com - The ... {link},1
its ROUND THREE TONIGHT!!,1
@babyblueonline Awww Thatss Well Sad  x,1
Dyed my hair. .&quot;back to black&quot;,1
@TheRealKristi Many miles of driving today. No time to twitter,1
"@cloudconnected  won't be out until august, but MAYBE someone really fast will xlate it &lt;3",1
jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631,1
"Twitter is kinda confusing , but fun",1
"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I'm taking yours.",1
@AbelPetSupply LOL! No trialing...for the most part Florida trials come to a screeching halt over the summer.  Have fun this weekend!,1
@ShawnWildermuth  #gates #ballmer #nightAtTheRoxbury #microsoft That is so wild!,1
just made som situpps,1
@issacfourth haha dork .. That sounds so yummy .. Share!,1
@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.,1
My belly is speaking to me! I need food!,1
@SouthwestAir trying to get through to cust relations. Is there another # to use?,1
@xb4byfac3x 6 am.  you?,1
#SEO tip:in multilang sites create folders for each lang.submit the urls in #google #webmaster tools+Use GeographicTarget,1
Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r,1
love how dad said he'd be ready to go at like 3:15 and it's now 4pm and I'm still working.,1
